time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1018.240000,101824,0.021000,-0.076000,9.861000,0.002141,-0.007750,1.005542,0.000000,-0.002000,-0.001000
1018.250000,101825,0.041000,-0.072000,9.852000,0.004181,-0.007342,1.004624,0.000000,-0.001000,-0.001000
1018.260000,101826,0.027000,-0.080000,9.859000,0.002753,-0.008158,1.005338,0.000000,-0.002000,0.000000
1018.270000,101827,0.033000,-0.077000,9.835000,0.003365,-0.007852,1.002891,-0.001000,-0.001000,-0.001000
1018.280000,101828,0.036000,-0.075000,9.851000,0.003671,-0.007648,1.004522,0.001000,-0.001000,0.000000
1018.290000,101829,0.026000,-0.085000,9.845000,0.002651,-0.008668,1.003911,0.000000,0.000000,-0.002000
1018.300000,101830,0.025000,-0.078000,9.839000,0.002549,-0.007954,1.003299,0.000000,0.000000,0.000000
1018.310000,101831,0.033000,-0.085000,9.855000,0.003365,-0.008668,1.004930,0.000000,0.000000,-0.002000
1018.320000,101832,0.039000,-0.077000,9.841000,0.003977,-0.007852,1.003503,0.000000,-0.002000,0.000000
1018.330000,101833,0.024000,-0.074000,9.838000,0.002447,-0.007546,1.003197,0.000000,-0.001000,-0.001000
1018.340000,101834,0.029000,-0.081000,9.839000,0.002957,-0.008260,1.003299,0.000000,-0.002000,0.000000
1018.350000,101835,0.044000,-0.076000,9.858000,0.004487,-0.007750,1.005236,0.000000,-0.001000,-0.002000
1018.360000,101836,0.034000,-0.095000,9.836000,0.003467,-0.009687,1.002993,0.000000,-0.001000,0.000000
1018.370000,101837,0.046000,-0.084000,9.856000,0.004691,-0.008566,1.005032,0.000000,-0.001000,-0.001000
1018.380000,101838,0.028000,-0.073000,9.861000,0.002855,-0.007444,1.005542,0.000000,-0.002000,-0.001000
1018.390000,101839,0.034000,-0.076000,9.869000,0.003467,-0.007750,1.006358,0.000000,-0.001000,-0.001000
1018.400000,101840,0.036000,-0.072000,9.869000,0.003671,-0.007342,1.006358,0.000000,-0.001000,0.000000
1018.410000,101841,0.043000,-0.068000,9.832000,0.004385,-0.006934,1.002585,0.000000,-0.002000,0.000000
1018.420000,101842,0.030000,-0.074000,9.832000,0.003059,-0.007546,1.002585,0.000000,-0.001000,0.000000
1018.430000,101843,0.038000,-0.083000,9.840000,0.003875,-0.008464,1.003401,0.000000,0.000000,-0.002000
1018.440000,101844,0.032000,-0.071000,9.835000,0.003263,-0.007240,1.002891,-0.001000,-0.001000,-0.002000
1018.450000,101845,0.027000,-0.076000,9.858000,0.002753,-0.007750,1.005236,0.000000,-0.001000,-0.001000
1018.460000,101846,0.025000,-0.084000,9.845000,0.002549,-0.008566,1.003911,0.000000,-0.002000,0.000000
1018.470000,101847,0.044000,-0.093000,9.848000,0.004487,-0.009483,1.004217,0.000000,-0.002000,-0.001000
1018.480000,101848,0.014000,-0.067000,9.847000,0.001428,-0.006832,1.004115,0.000000,-0.001000,0.000000
1018.490000,101849,0.029000,-0.071000,9.854000,0.002957,-0.007240,1.004828,0.000000,-0.001000,0.000000
1018.500000,101850,0.032000,-0.076000,9.850000,0.003263,-0.007750,1.004420,-0.001000,-0.001000,0.000000
1018.510000,101851,0.026000,-0.080000,9.838000,0.002651,-0.008158,1.003197,0.000000,0.000000,-0.001000
1018.520000,101852,0.026000,-0.070000,9.845000,0.002651,-0.007138,1.003911,0.000000,-0.001000,0.000000
1018.530000,101853,0.047000,-0.072000,9.861000,0.004793,-0.007342,1.005542,0.000000,-0.002000,-0.001000
1018.540000,101854,0.025000,-0.090000,9.838000,0.002549,-0.009177,1.003197,0.000000,-0.001000,-0.001000
1018.550000,101855,0.025000,-0.080000,9.852000,0.002549,-0.008158,1.004624,0.000000,-0.001000,-0.001000
1018.560000,101856,0.048000,-0.082000,9.829000,0.004895,-0.008362,1.002279,0.000000,-0.001000,-0.001000
1018.570000,101857,0.034000,-0.087000,9.824000,0.003467,-0.008872,1.001769,-0.002000,-0.001000,-0.001000
1018.580000,101858,0.037000,-0.079000,9.820000,0.003773,-0.008056,1.001361,-0.001000,0.001000,-0.001000
1018.590000,101859,0.047000,-0.089000,9.835000,0.004793,-0.009075,1.002891,-0.001000,-0.001000,-0.002000
1018.600000,101860,0.052000,-0.091000,9.847000,0.005303,-0.009279,1.004115,-0.001000,-0.001000,-0.002000
1018.610000,101861,0.025000,-0.065000,9.865000,0.002549,-0.006628,1.005950,0.001000,0.000000,0.000000
1018.620000,101862,0.031000,-0.083000,9.848000,0.003161,-0.008464,1.004217,0.000000,-0.001000,0.000000
1018.630000,101863,0.034000,-0.073000,9.824000,0.003467,-0.007444,1.001769,0.000000,-0.001000,-0.001000
1018.640000,101864,0.030000,-0.084000,9.872000,0.003059,-0.008566,1.006664,0.000000,-0.005000,0.000000
1018.650000,101865,0.035000,-0.070000,9.856000,0.003569,-0.007138,1.005032,0.000000,-0.005000,-0.001000
1018.660000,101866,0.035000,-0.065000,9.820000,0.003569,-0.006628,1.001361,0.000000,-0.001000,-0.001000
1018.670000,101867,0.023000,-0.064000,9.837000,0.002345,-0.006526,1.003095,0.000000,-0.001000,-0.001000
1018.680000,101868,0.045000,-0.063000,9.859000,0.004589,-0.006424,1.005338,0.000000,-0.001000,-0.002000
1018.690000,101869,0.025000,-0.078000,9.865000,0.002549,-0.007954,1.005950,0.000000,-0.003000,-0.001000
1018.700000,101870,0.030000,-0.090000,9.833000,0.003059,-0.009177,1.002687,0.000000,-0.001000,-0.001000
1018.710000,101871,0.044000,-0.070000,9.873000,0.004487,-0.007138,1.006766,0.000000,0.000000,-0.001000
1018.720000,101872,0.044000,-0.087000,9.854000,0.004487,-0.008872,1.004828,-0.001000,0.001000,-0.001000
1018.730000,101873,0.022000,-0.082000,9.848000,0.002243,-0.008362,1.004217,0.000000,-0.002000,-0.001000
1018.740000,101874,0.034000,-0.077000,9.838000,0.003467,-0.007852,1.003197,0.000000,-0.002000,0.000000
1018.750000,101875,0.050000,-0.069000,9.866000,0.005099,-0.007036,1.006052,-0.001000,-0.002000,0.000000
1018.760000,101876,0.036000,-0.085000,9.854000,0.003671,-0.008668,1.004828,0.000000,-0.002000,-0.001000
1018.770000,101877,0.032000,-0.069000,9.836000,0.003263,-0.007036,1.002993,0.000000,0.000000,-0.001000
1018.780000,101878,0.034000,-0.079000,9.850000,0.003467,-0.008056,1.004420,0.000000,-0.001000,0.000000
1018.790000,101879,0.035000,-0.076000,9.858000,0.003569,-0.007750,1.005236,-0.001000,-0.002000,-0.002000
1018.800000,101880,0.030000,-0.076000,9.836000,0.003059,-0.007750,1.002993,0.000000,-0.002000,-0.001000
1018.810000,101881,0.037000,-0.082000,9.839000,0.003773,-0.008362,1.003299,0.000000,-0.002000,-0.002000
1018.820000,101882,0.041000,-0.080000,9.838000,0.004181,-0.008158,1.003197,0.000000,-0.002000,-0.002000
1018.830000,101883,0.025000,-0.075000,9.851000,0.002549,-0.007648,1.004522,-0.001000,-0.001000,-0.001000
1018.840000,101884,0.029000,-0.082000,9.850000,0.002957,-0.008362,1.004420,0.000000,-0.001000,-0.001000
1018.850000,101885,0.038000,-0.086000,9.844000,0.003875,-0.008770,1.003809,0.000000,-0.002000,-0.001000
1018.860000,101886,0.040000,-0.086000,9.834000,0.004079,-0.008770,1.002789,-0.001000,-0.002000,-0.001000
1018.870000,101887,0.030000,-0.079000,9.842000,0.003059,-0.008056,1.003605,-0.001000,-0.002000,0.000000
1018.880000,101888,0.038000,-0.080000,9.819000,0.003875,-0.008158,1.001259,0.000000,-0.001000,-0.001000
1018.890000,101889,0.044000,-0.070000,9.851000,0.004487,-0.007138,1.004522,0.000000,-0.001000,-0.001000
1018.900000,101890,0.048000,-0.071000,9.855000,0.004895,-0.007240,1.004930,0.000000,-0.003000,0.000000
1018.910000,101891,0.038000,-0.062000,9.844000,0.003875,-0.006322,1.003809,0.000000,0.000000,0.000000
1018.920000,101892,0.025000,-0.059000,9.834000,0.002549,-0.006016,1.002789,0.000000,-0.001000,0.000000
1018.930000,101893,0.041000,-0.068000,9.855000,0.004181,-0.006934,1.004930,0.000000,-0.002000,-0.001000
1018.940000,101894,0.040000,-0.087000,9.845000,0.004079,-0.008872,1.003911,0.000000,-0.002000,-0.001000
1018.950000,101895,0.040000,-0.083000,9.863000,0.004079,-0.008464,1.005746,0.000000,-0.001000,-0.001000
1018.960000,101896,0.046000,-0.068000,9.846000,0.004691,-0.006934,1.004013,-0.001000,-0.001000,-0.001000
1018.970000,101897,0.022000,-0.078000,9.850000,0.002243,-0.007954,1.004420,0.000000,-0.001000,0.000000
1018.980000,101898,0.030000,-0.068000,9.836000,0.003059,-0.006934,1.002993,-0.001000,0.000000,-0.001000
1018.990000,101899,0.046000,-0.081000,9.835000,0.004691,-0.008260,1.002891,-0.001000,-0.001000,-0.001000
1019.000000,101900,0.025000,-0.076000,9.853000,0.002549,-0.007750,1.004726,-0.001000,-0.001000,-0.001000
1019.010000,101901,0.019000,-0.075000,9.845000,0.001937,-0.007648,1.003911,0.000000,-0.001000,0.000000
1019.020000,101902,0.021000,-0.080000,9.839000,0.002141,-0.008158,1.003299,0.000000,-0.001000,-0.001000
1019.030000,101903,0.038000,-0.077000,9.865000,0.003875,-0.007852,1.005950,0.000000,-0.001000,0.000000
1019.040000,101904,0.035000,-0.076000,9.857000,0.003569,-0.007750,1.005134,0.000000,-0.002000,-0.001000
1019.050000,101905,0.032000,-0.086000,9.847000,0.003263,-0.008770,1.004115,-0.001000,0.000000,-0.001000
1019.060000,101906,0.049000,-0.071000,9.856000,0.004997,-0.007240,1.005032,0.000000,-0.002000,-0.001000
1019.070000,101907,0.042000,-0.090000,9.854000,0.004283,-0.009177,1.004828,0.000000,0.000000,-0.001000
